14.6,1,0.99616
14.7,1,0.99612
14.8,1,0.99608
14.9,1,0.99604
15,1,0.996
15.1,1,0.99598
15.2,1,0.99596
15.3,1,0.99594
15.4,1,0.99592
15.5,1,0.9959
15.6,1,0.99588
15.7,1,0.99586
15.8,1,0.99584
15.9,1,0.99582
16,1,0.9958
16.1,1,0.99578
16.2,1,0.99576
16.3,1,0.99574
16.4,1,0.99572
16.5,1,0.9957
16.6,1,0.99568
16.7,1,0.99566
16.8,1,0.99564
16.9,1,0.99562
17,1,0.9956
17.1,1,0.99558
17.2,1,0.99556
17.3,1,0.99554
17.4,1,0.99552
17.5,1,0.9955
17.6,1,0.99548
17.7,1,0.99546
17.8,1,0.99544
17.9,1,0.99542
18,1,0.9954
18.1,1,0.99538
18.2,1,0.99536
18.3,1,0.99534
18.4,1,0.99532
18.5,1,0.9953
18.6,1,0.99528
18.7,1,0.99526
18.8,1,0.99524
18.9,1,0.99522
19,1,0.9952
19.1,1,0.99518
19.2,1,0.99516
19.3,1,0.99514
19.4,1,0.99512
19.5,1,0.9951
19.6,1,0.99508
19.7,1,0.99506
19.8,1,0.99504
19.9,1,0.99502
20,1,0.995
20.1,0.983,0.99488
20.2,0.966,0.99476
20.3,0.949,0.99464
20.4,0.932,0.99452
20.5,0.915,0.9944
20.6,0.898,0.99428
20.7,0.881,0.99416
20.8,0.864,0.99404
20.9,0.847,0.99392
21,0.83,0.9938
21.1,0.813,0.99368
21.2,0.796,0.99356
21.3,0.779,0.99344
21.4,0.762,0.99332
21.5,0.745,0.9932
21.6,0.728,0.99308
21.7,0.711,0.99296
21.8,0.694,0.99284
21.9,0.677,0.99272
22,0.66,0.9926
22.1,0.643,0.99248
22.2,0.626,0.99236
22.3,0.609,0.99224
22.4,0.592,0.99212
22.5,0.575,0.992
22.6,0.558,0.99188
22.7,0.541,0.99176
22.8,0.524,0.99164
22.9,0.507,0.99152
23,0.49,0.9914
23.1,0.473,0.99128
23.2,0.456,0.99116
23.3,0.439,0.99104
23.4,0.422,0.99092
23.5,0.405,0.9908
23.6,0.388,0.99068
23.7,0.371,0.99056
23.8,0.354,0.99044
23.9,0.337,0.99032
24,0.32,0.9902
24.1,0.303,0.99008
24.2,0.286,0.98996
24.3,0.269,0.98984
24.4,0.252,0.98972
24.5,0.235,0.9896
24.6,0.218,0.98948
24.7,0.201,0.98936
24.8,0.184,0.98924
24.9,0.167,0.98912
25,0.15,0.989
25.1,0.145,0.96942
25.2,0.14,0.94984
25.3,0.135,0.93026
25.4,0.13,0.91068
25.5,0.125,0.8911
25.6,0.12,0.87152
25.7,0.115,0.85194
25.8,0.11,0.83236
25.9,0.105,0.81278
26,0.1,0.7932
26.1,0.095,0.77362
26.2,0.09,0.75404
26.3,0.085,0.73446
26.4,0.08,0.71488
26.5,0.075,0.6953
26.6,0.07,0.67572
26.7,0.065,0.65614
26.8,0.06,0.63656
26.9,0.055,0.61698
27,0.05,0.5974
27.1,0.045,0.57782
27.2,0.04,0.55824
27.3,0.035,0.53866
27.4,0.03,0.51908
27.5,0.025,0.4995
27.6,0.02,0.47992
27.7,0.015,0.46034
27.8,0.01,0.44076
27.9,0.005,0.42118
28,0,0.4016
28.1,0,0.38202
28.2,0,0.36244
28.3,0,0.34286
28.4,0,0.32328
28.5,0,0.3037
28.6,0,0.28412
28.7,0,0.26454
28.8,0,0.24496
28.9,0,0.22538
29,0,0.2058
29.1,0,0.18622
29.2,0,0.16664
29.3,0,0.14706
29.4,0,0.12748
29.5,0,0.1079
29.6,0,0.08832
29.7,0,0.06874
29.8,0,0.04916
29.9,0,0.02958
30,0,0.01
30.1,0,0
30.2,0,0
30.3,0,0
30.4,0,0
30.5,0,0
30.6,0,0
30.7,0,0
30.8,0,0
30.9,0,0
31,0,0
31.1,0,0
31.2,0,0
31.3,0,0
31.4,0,0
31.5,0,0
31.6,0,0
31.7,0,0
31.8,0,0
31.9,0,0
32,0,0
32.1,0,0
32.2,0,0
32.3,0,0
32.4,0,0
32.5,0,0
32.6,0,0
32.7,0,0
32.8,0,0
32.9,0,0
33,0,0
33.1,0,0
33.2,0,0
33.3,0,0
33.4,0,0
33.5,0,0
33.6,0,0
33.7,0,0
33.8,0,0
33.9,0,0
34,0,0
34.1,0,0
34.2,0,0
34.3,0,0
34.4,0,0
34.5,0,0
34.6,0,0
34.7,0,0
34.8,0,0
34.9,0,0
35,0,0
