15|20|46|51|66|97|"Wet"|"128698331"|"78229843"
51|66|97|183|183|183||"128698331"|"78229844"
0|0|0|15|20|46||"128698331"|"78229845"
15|30|46|51|66|97|"Wet"|"128698332"|"78229846"
51|66|97|183|183|183||"128698332"|"78229847"
0|0|0|15|30|46||"128698332"|"78229848"
0|0|0|75|75|91|"Moist"|"128698502"|"78229418"
75|75|91|75|84|91|"Wet"|"128698502"|"78229419"
75|84|91|200|200|200|"Moist"|"128698502"|"78229420"
0|0|0|75|75|91|"Moist"|"128698503"|"78230297"
75|75|91|75|84|91|"Wet"|"128698503"|"78230298"
75|84|91|200|200|200|"Moist"|"128698503"|"78230299"
0|0|0|46|52|76|"Moist"|"128698504"|"78230410"
46|52|76|51|86|97|"Wet"|"128698504"|"78230411"
51|86|97|200|200|200|"Moist"|"128698504"|"78230412"
51|86|97|200|200|200|"Moist"|"128698506"|"78230213"
0|0|0|46|52|76|"Moist"|"128698506"|"78230214"
46|52|76|51|86|97|"Wet"|"128698506"|"78230215"
0|0|0|46|52|76|"Moist"|"128698507"|"78230216"
46|52|76|51|86|97|"Wet"|"128698507"|"78230217"
51|86|97|200|200|200|"Moist"|"128698507"|"78230218"
0|0|0|46|52|76|"Moist"|"128698510"|"78230300"
46|52|76|51|86|97|"Wet"|"128698510"|"78230301"
51|86|97|200|200|200|"Moist"|"128698510"|"78230302"
51|86|97|200|200|200|"Moist"|"128698511"|"78230303"
0|0|0|46|52|76|"Moist"|"128698511"|"78230304"
46|52|76|51|86|97|"Wet"|"128698511"|"78230305"
0|0|0|46|56|76|"Moist"|"128698512"|"78230306"
46|52|76|51|86|97|"Wet"|"128698512"|"78230307"
51|86|97|200|200|200|"Moist"|"128698512"|"78230308"
51|86|97|200|200|200|"Moist"|"128698514"|"78230407"
0|0|0|46|52|76|"Moist"|"128698514"|"78230408"
46|52|76|51|86|97|"Wet"|"128698514"|"78230409"
15|30|46|51|66|97|"Wet"|"128698517"|"78230309"
51|66|97|183|183|183||"128698517"|"78230310"
0|0|0|15|30|46||"128698517"|"78230311"
0|0|0|15|20|46||"128698518"|"78230416"
15|20|46|51|66|97|"Wet"|"128698518"|"78230417"
51|66|97|183|183|183||"128698518"|"78230418"
15|20|46|51|66|97|"Wet"|"128698519"|"78230203"
51|66|97|183|183|183||"128698519"|"78230204"
0|0|0|15|20|46||"128698519"|"78230205"
0|0|0|15|20|46||"128698520"|"78230419"
15|20|46|51|66|97|"Wet"|"128698520"|"78230421"
51|66|97|183|183|183||"128698520"|"78230422"
51|66|97|183|183|183||"128698521"|"78230206"
15|20|46|51|66|97|"Wet"|"128698521"|"78230207"
0|0|0|15|20|46||"128698521"|"78230208"
51|66|97|183|183|183||"128698522"|"78229421"
0|0|0|15|20|46||"128698522"|"78229422"
15|20|46|51|66|97|"Wet"|"128698522"|"78230199"
15|20|46|51|66|97|"Wet"|"128698523"|"78230413"
51|66|97|183|183|183||"128698523"|"78230414"
0|0|0|15|20|46||"128698523"|"78230415"
0|0|0|15|30|46||"128698524"|"78230200"
15|30|46|51|66|97|"Wet"|"128698524"|"78230201"
51|66|97|183|183|183||"128698524"|"78230202"
0|0|0|0|0|30||"128698528"|"78230209"
0|0|30|183|183|183|"Wet"|"128698528"|"78230210"
0|0|30|183|183|183|"Wet"|"128698529"|"78230423"
0|0|0|0|0|30||"128698529"|"78230424"
0|0|0|0|0|30||"128698530"|"78230312"
0|0|30|183|183|183|"Wet"|"128698530"|"78230313"
0|0|0|0|0|30||"128698531"|"78230314"
0|0|30|183|183|183|"Wet"|"128698531"|"78230315"
0|0|30|183|183|183|"Wet"|"128698532"|"78230316"
0|0|0|0|0|30||"128698532"|"78230317"
0|0|30|183|183|183|"Wet"|"128698533"|"78230318"
0|0|0|0|0|30||"128698533"|"78230319"
0|0|0|0|0|30||"128698534"|"78230219"
0|0|30|183|183|183|"Wet"|"128698534"|"78230220"
0|0|0|0|0|30||"128698535"|"78230221"
0|0|30|183|183|183|"Wet"|"128698535"|"78230222"
0|0|30|183|183|183|"Wet"|"128698536"|"78230223"
0|0|0|0|0|30||"128698536"|"78230224"
0|0|0|0|0|30||"128698537"|"78230225"
0|0|30|183|183|183|"Wet"|"128698537"|"78230226"
46|64|76|183|183|183|"Wet"|"128698565"|"78230320"
0|0|0|46|64|76||"128698565"|"78230321"
0|0|0|46|64|76||"128698566"|"78230322"
46|64|76|183|183|183|"Wet"|"128698566"|"78230323"
0|0|0|46|64|76||"128698567"|"78230324"
46|64|76|183|183|183|"Wet"|"128698567"|"78230420"
0|0|0|46|64|76||"128698568"|"78230425"
46|64|76|183|183|183|"Wet"|"128698568"|"78230426"
46|64|76|183|183|183|"Wet"|"128698569"|"78230211"
0|0|0|46|64|76||"128698569"|"78230212"
0|0|0|46|64|76||"128698570"|"78230227"
46|64|76|183|183|183|"Wet"|"128698570"|"78230228"
0|0|0|46|64|76||"128698571"|"78230229"
46|64|76|183|183|183|"Wet"|"128698571"|"78230230"
0|0|0|46|61|76||"128697150"|"78229688"
46|61|76|46|74|91|"Wet"|"128697150"|"78229689"
46|74|91|183|183|183||"128697150"|"78229690"
0|0|0|46|61|76||"128697151"|"78229497"
46|61|76|46|74|91|"Wet"|"128697151"|"78229498"
46|74|91|183|183|183||"128697151"|"78229499"
46|74|91|183|183|183||"128697152"|"78229500"
0|0|0|46|61|76||"128697152"|"78229501"
46|61|76|46|74|91|"Wet"|"128697152"|"78229502"
0|0|0|46|61|76||"128697153"|"78229503"
46|61|76|46|74|91|"Wet"|"128697153"|"78229504"
46|74|91|183|183|183||"128697153"|"78229505"
0|0|0|46|61|76||"128697154"|"78229506"
46|61|76|46|74|91|"Wet"|"128697154"|"78229507"
46|74|91|183|183|183||"128697154"|"78229508"
0|0|0|46|61|76||"128697155"|"78229691"
46|61|76|46|74|91|"Wet"|"128697155"|"78229692"
46|74|91|183|183|183||"128697155"|"78229693"
46|74|91|183|183|183||"128697156"|"78229369"
0|0|0|46|61|76||"128697156"|"78229370"
46|61|76|46|74|91|"Wet"|"128697156"|"78229371"
0|0|0|15|30|46||"128697160"|"78229287"
15|30|46|38|66|97|"Wet"|"128697160"|"78229288"
38|66|97|183|183|183||"128697160"|"78229289"
0|0|0|15|30|46||"128697161"|"78229290"
15|30|46|38|66|97|"Wet"|"128697161"|"78229291"
38|66|97|183|183|183||"128697161"|"78229292"
0|0|0|15|30|46||"128697162"|"78229293"
15|30|46|38|66|97|"Wet"|"128697162"|"78229294"
38|66|97|183|183|183||"128697162"|"78229295"
0|0|0|15|30|46||"128697163"|"78229296"
15|30|46|38|66|97|"Wet"|"128697163"|"78229297"
38|66|97|183|183|183||"128697163"|"78229298"
0|0|0|15|30|46||"128697164"|"78229694"
15|30|46|38|66|97|"Wet"|"128697164"|"78229695"
38|66|97|183|183|183||"128697164"|"78229696"
0|0|0|15|30|46||"128697168"|"78229509"
15|30|46|38|66|97|"Wet"|"128697168"|"78229510"
38|66|97|183|183|183||"128697168"|"78229511"
0|0|0|15|30|46||"128697169"|"78229512"
15|30|46|38|66|97|"Wet"|"128697169"|"78229513"
38|66|97|183|183|183||"128697169"|"78229514"
0|0|0|15|30|46||"128697170"|"78229515"
15|30|46|38|66|97|"Wet"|"128697170"|"78229516"
38|66|97|183|183|183||"128697170"|"78229517"
0|0|0|15|30|46||"128697171"|"78229518"
15|30|46|38|66|97|"Wet"|"128697171"|"78229519"
38|66|97|183|183|183||"128697171"|"78229520"
0|0|0|15|30|46||"128697412"|"78229908"
15|30|46|38|66|97|"Wet"|"128697412"|"78229909"
38|66|97|183|183|183||"128697412"|"78229910"
0|0|0|15|30|46||"128697413"|"78229724"
15|30|46|38|66|97|"Wet"|"128697413"|"78229725"
38|66|97|183|183|183||"128697413"|"78229726"
0|0|0|15|30|46||"128697414"|"78229393"
15|30|46|38|66|97|"Wet"|"128697414"|"78229394"
38|66|97|183|183|183||"128697414"|"78229395"
0|0|0|15|30|46||"128697415"|"78229727"
15|30|46|38|66|97|"Wet"|"128697415"|"78230395"
38|66|97|183|183|183||"128697415"|"78230396"
0|0|0|15|30|46||"128697416"|"78229396"
15|30|46|38|66|97|"Wet"|"128697416"|"78229397"
38|66|97|183|183|183||"128697416"|"78229398"
0|0|0|15|30|46||"128697420"|"78230282"
15|30|46|38|66|97|"Wet"|"128697420"|"78230283"
38|66|97|183|183|183||"128697420"|"78230284"
0|0|0|15|30|46||"128697421"|"78229399"
15|30|46|38|66|97|"Wet"|"128697421"|"78229400"
38|66|97|183|183|183||"128697421"|"78229401"
0|0|0|15|30|46||"128697422"|"78230397"
15|30|46|38|66|97|"Wet"|"128697422"|"78230398"
38|66|97|183|183|183||"128697422"|"78230399"
0|0|0|15|30|46||"128697423"|"78229402"
15|30|46|38|66|97|"Wet"|"128697423"|"78229403"
38|66|97|183|183|183||"128697423"|"78229404"
0|0|0|183|183|183|"Wet"|"128697448"|"78229450"
0|0|0|183|183|183|"Wet"|"128697449"|"78229451"
0|0|0|183|183|183|"Wet"|"128697450"|"78229630"
0|0|0|183|183|183|"Wet"|"128697451"|"78229329"
0|0|0|183|183|183|"Wet"|"128697452"|"78229631"
0|0|30|183|183|183|"Wet"|"128697453"|"78229330"
0|0|0|0|0|30||"128697453"|"78229331"
0|0|0|0|15|30||"128697454"|"78229230"
0|15|30|183|183|183|"Wet"|"128697454"|"78229231"
0|0|0|0|15|30||"128697456"|"78229232"
0|15|30|183|183|183|"Wet"|"128697456"|"78229233"
0|0|0|0|15|30||"128697457"|"78229234"
0|15|30|183|183|183|"Wet"|"128697457"|"78229235"
0|0|0|0|7|30||"128697458"|"78229236"
0|7|30|183|183|183|"Wet"|"128697458"|"78229237"
0|0|0|0|0|30||"128697459"|"78229632"
0|0|30|183|183|183|"Wet"|"128697459"|"78229633"
0|0|0|76|93|102||"128697616"|"78229797"
76|93|102|76|94|102|"Wet"|"128697616"|"78229798"
76|94|102|183|183|183||"128697616"|"78229799"
0|0|0|76|93|102||"128697623"|"78229968"
76|93|102|76|94|102|"Wet"|"128697623"|"78229969"
76|94|102|183|183|183||"128697623"|"78229970"
0|0|0|30|38|46||"128697640"|"78230098"
30|38|46|46|76|76|"Wet"|"128697640"|"78230099"
46|76|76|183|183|183||"128697640"|"78230100"
0|0|0|30|38|46||"128697642"|"78230101"
30|38|46|46|76|76|"Wet"|"128697642"|"78230102"
46|76|76|183|183|183||"128697642"|"78230103"
0|0|0|30|38|46||"128697643"|"78229800"
30|38|46|46|76|76|"Wet"|"128697643"|"78229801"
46|76|76|183|183|183||"128697643"|"78229802"
46|76|76|183|183|183||"128697644"|"78229581"
0|0|0|30|38|46||"128697644"|"78229582"
30|38|46|46|76|76|"Wet"|"128697644"|"78229583"
0|0|0|30|38|46||"128697647"|"78229584"
30|38|46|46|76|76|"Wet"|"128697647"|"78229585"
46|76|76|183|183|183||"128697647"|"78229586"
0|0|0|30|38|46||"128697648"|"78229587"
30|38|46|46|76|76|"Wet"|"128697648"|"78229588"
46|76|76|183|183|183||"128697648"|"78229589"
0|0|0|30|38|46||"128697649"|"78230104"
30|38|46|46|76|76|"Wet"|"128697649"|"78230105"
46|76|76|183|183|183||"128697649"|"78230106"
0|0|0|30|38|46||"128697650"|"78229803"
30|38|46|46|76|76|"Wet"|"128697650"|"78229804"
46|76|76|183|183|183||"128697650"|"78229805"
0|0|0|30|38|46||"128697651"|"78230107"
30|38|46|46|76|76|"Wet"|"128697651"|"78230108"
46|76|76|183|183|183||"128697651"|"78230109"
76|94|102|183|183|183||"128697652"|"78229809"
0|0|0|76|93|102||"128697652"|"78229810"
76|93|102|76|94|102|"Wet"|"128697652"|"78229811"
0|0|0|76|93|102||"128697657"|"78229806"
76|93|102|76|94|102|"Wet"|"128697657"|"78229807"
76|94|102|183|183|183||"128697657"|"78229808"
0|0|0|76|93|102||"128697676"|"78229238"
76|93|102|76|94|102|"Wet"|"128697676"|"78229239"
76|94|102|183|183|183||"128697676"|"78229240"
0|0|0|76|93|102||"128697677"|"78229634"
76|93|102|76|94|102|"Wet"|"128697677"|"78229635"
76|94|102|183|183|183||"128697677"|"78229636"
0|0|0|76|93|102||"128697700"|"78229332"
76|93|102|76|94|102|"Wet"|"128697700"|"78229333"
76|94|102|183|183|183||"128697700"|"78229334"
0|0|0|76|93|102||"128697701"|"78229637"
76|93|102|76|94|102|"Wet"|"128697701"|"78229638"
76|94|102|183|183|183||"128697701"|"78229639"
0|0|0|30|38|46||"128697712"|"78229989"
30|38|46|46|76|76|"Wet"|"128697712"|"78229990"
46|76|76|183|183|183||"128697712"|"78229991"
0|0|0|30|38|46||"128697713"|"78229992"
30|38|46|46|76|76|"Wet"|"128697713"|"78229993"
46|76|76|183|183|183||"128697713"|"78229994"
0|0|0|30|38|46||"128697714"|"78229995"
30|38|46|46|76|76|"Wet"|"128697714"|"78229996"
46|76|76|183|183|183||"128697714"|"78229997"
0|0|0|30|38|46||"128697715"|"78229998"
30|38|46|46|76|76|"Wet"|"128697715"|"78229999"
46|76|76|183|183|183||"128697715"|"78230000"
0|0|0|30|38|46||"128697716"|"78229608"
30|38|46|46|76|76|"Wet"|"128697716"|"78229609"
46|76|76|183|183|183||"128697716"|"78229610"
0|0|0|30|38|46||"128697720"|"78230121"
30|38|46|46|76|76|"Wet"|"128697720"|"78230122"
46|76|76|183|183|183||"128697720"|"78230123"
0|0|0|30|38|46||"128697721"|"78229830"
30|38|46|46|76|76|"Wet"|"128697721"|"78230131"
46|76|76|183|183|183||"128697721"|"78230132"
0|0|0|30|38|46||"128697722"|"78230124"
30|38|46|46|76|76|"Wet"|"128697722"|"78230125"
46|76|76|183|183|183||"128697722"|"78230126"
0|0|0|30|38|46||"128697723"|"78230001"
30|38|46|46|76|76|"Wet"|"128697723"|"78230002"
46|76|76|183|183|183||"128697723"|"78230003"
0|0|0|76|93|102||"128697724"|"78229335"
76|93|102|76|94|102|"Wet"|"128697724"|"78229336"
76|94|102|183|183|183||"128697724"|"78229337"
0|0|0|76|93|102||"128697725"|"78229640"
76|93|102|76|94|102|"Wet"|"128697725"|"78229641"
76|94|102|183|183|183||"128697725"|"78229642"
0|0|0|30|38|46||"128697736"|"78230133"
30|38|46|46|76|76|"Wet"|"128697736"|"78230134"
46|76|76|183|183|183||"128697736"|"78230135"
0|0|0|30|38|46||"128697737"|"78230127"
30|38|46|46|76|76|"Wet"|"128697737"|"78230128"
46|76|76|183|183|183||"128697737"|"78230129"
0|0|0|30|38|46||"128697738"|"78229611"
30|38|46|46|76|76|"Wet"|"128697738"|"78229612"
46|76|76|183|183|183||"128697738"|"78229613"
0|0|0|30|38|46||"128697739"|"78230136"
30|38|46|46|76|76|"Wet"|"128697739"|"78230137"
46|76|76|183|183|183||"128697739"|"78230138"
0|0|0|30|38|46||"128697740"|"78230130"
30|38|46|46|76|76|"Wet"|"128697740"|"78230325"
46|76|76|183|183|183||"128697740"|"78230326"
0|0|0|30|38|46||"128697744"|"78230004"
30|38|46|46|76|76|"Wet"|"128697744"|"78230005"
46|76|76|183|183|183||"128697744"|"78230006"
0|0|0|30|38|46||"128697745"|"78230007"
30|38|46|46|76|76|"Wet"|"128697745"|"78230008"
46|76|76|183|183|183||"128697745"|"78230009"
0|0|0|30|38|46||"128697746"|"78230010"
30|38|46|46|76|76|"Wet"|"128697746"|"78230011"
46|76|76|183|183|183||"128697746"|"78230012"
0|0|0|30|38|46||"128697747"|"78230327"
30|38|46|46|76|76|"Wet"|"128697747"|"78230328"
46|76|76|183|183|183||"128697747"|"78230329"
0|0|0|30|38|46||"128697748"|"78230139"
30|38|46|46|76|76|"Wet"|"128697748"|"78230140"
46|76|76|183|183|183||"128697748"|"78230141"
0|0|0|30|38|46||"128697749"|"78230330"
30|38|46|46|76|76|"Wet"|"128697749"|"78230331"
46|76|76|183|183|183||"128697749"|"78230332"
0|0|0|30|38|46||"128697750"|"78230142"
30|38|46|46|76|76|"Wet"|"128697750"|"78230143"
46|76|76|183|183|183||"128697750"|"78230144"
0|0|0|30|38|46||"128697751"|"78230333"
30|38|46|46|76|76|"Wet"|"128697751"|"78230334"
46|76|76|183|183|183||"128697751"|"78230335"
0|0|0|30|38|46||"128697752"|"78229614"
30|38|46|46|76|76|"Wet"|"128697752"|"78229615"
46|76|76|183|183|183||"128697752"|"78229616"
0|0|0|30|38|46||"128697756"|"78230336"
30|38|46|46|76|76|"Wet"|"128697756"|"78230337"
46|76|76|183|183|183||"128697756"|"78230338"
0|0|0|30|38|46||"128697757"|"78230145"
30|38|46|46|76|76|"Wet"|"128697757"|"78230146"
46|76|76|183|183|183||"128697757"|"78230147"
0|0|0|30|38|46||"128697758"|"78230339"
30|38|46|46|76|76|"Wet"|"128697758"|"78230340"
46|76|76|183|183|183||"128697758"|"78230341"
0|0|0|30|38|46||"128697759"|"78230148"
30|38|46|46|76|76|"Wet"|"128697759"|"78230149"
46|76|76|183|183|183||"128697759"|"78230150"
0|0|0|0|15|30||"128697760"|"78230285"
0|15|30|30|43|61|"Wet"|"128697760"|"78230286"
30|43|61|183|183|183||"128697760"|"78230287"
30|43|61|183|183|183||"128697761"|"78230288"
0|0|0|0|15|30||"128697761"|"78230289"
0|15|30|30|43|61|"Wet"|"128697761"|"78230290"
30|43|61|183|183|183||"128697762"|"78230291"
0|0|0|0|15|30||"128697762"|"78230292"
0|15|30|30|43|61|"Wet"|"128697762"|"78230293"
30|43|61|183|183|183||"128697763"|"78230400"
0|0|0|0|15|30||"128697763"|"78230401"
0|15|30|30|43|61|"Wet"|"128697763"|"78230402"
30|43|61|183|183|183||"128697764"|"78229408"
0|0|0|0|15|30||"128697764"|"78229409"
0|15|30|30|43|61|"Wet"|"128697764"|"78229410"
30|43|61|183|183|183||"128697768"|"78229920"
0|0|0|0|15|30||"128697768"|"78229921"
0|15|30|30|43|61|"Wet"|"128697768"|"78229922"
30|43|61|183|183|183||"128697769"|"78229923"
0|0|0|0|15|30||"128697769"|"78229924"
0|15|30|30|43|61|"Wet"|"128697769"|"78229925"
30|43|61|183|183|183||"128697770"|"78229926"
0|0|0|0|15|30||"128697770"|"78229927"
0|15|30|30|43|61|"Wet"|"128697770"|"78229928"
0|0|0|0|15|30||"128697771"|"78229411"
0|15|30|30|43|61|"Wet"|"128697771"|"78229412"
30|43|61|183|183|183||"128697771"|"78229413"
30|43|61|183|183|183||"128697772"|"78229971"
0|0|0|0|15|30||"128697772"|"78229972"
0|15|30|30|43|61|"Wet"|"128697772"|"78229973"
30|43|61|183|183|183||"128697774"|"78230110"
0|0|0|0|15|30||"128697774"|"78230111"
0|15|30|30|43|61|"Wet"|"128697774"|"78230112"
30|43|61|183|183|183||"128697775"|"78229812"
0|0|0|0|15|30||"128697775"|"78229813"
0|15|30|30|43|61|"Wet"|"128697775"|"78229814"
30|43|61|183|183|183||"128697776"|"78230113"
0|0|0|0|15|30||"128697776"|"78230114"
0|15|30|30|43|61|"Wet"|"128697776"|"78230383"
30|43|61|183|183|183||"128697779"|"78229869"
0|0|0|0|15|30||"128697779"|"78229870"
0|15|30|30|43|61|"Wet"|"128697779"|"78229871"
30|43|61|183|183|183||"128697780"|"78229872"
0|0|0|0|15|30||"128697780"|"78229873"
0|15|30|30|43|61|"Wet"|"128697780"|"78229874"
30|43|61|183|183|183||"128697781"|"78229875"
0|0|0|0|15|30||"128697781"|"78229876"
0|15|30|30|43|61|"Wet"|"128697781"|"78229877"
30|43|61|183|183|183||"128697782"|"78230189"
0|0|0|0|15|30||"128697782"|"78230190"
0|15|30|30|43|61|"Wet"|"128697782"|"78230191"
30|43|61|183|183|183||"128697783"|"78230384"
0|0|0|0|15|30||"128697783"|"78230385"
0|15|30|30|43|61|"Wet"|"128697783"|"78230386"
0|0|0|183|183|183|"Wet"|"128697784"|"78230403"
0|0|0|183|183|183|"Wet"|"128697785"|"78229414"
0|0|0|183|183|183|"Wet"|"128697786"|"78230404"
0|0|0|183|183|183|"Wet"|"128697787"|"78229415"
0|0|0|183|183|183|"Wet"|"128697788"|"78230294"
0|0|0|0|7|15||"128697789"|"78230295"
0|7|15|183|183|183|"Wet"|"128697789"|"78230296"
0|0|0|0|7|15||"128697794"|"78229416"
0|7|15|183|183|183|"Wet"|"128697794"|"78229417"
0|0|0|0|7|15||"128697795"|"78230405"
0|7|15|183|183|183|"Wet"|"128697795"|"78230406"
0|0|0|0|15|30||"128697916"|"78229423"
0|15|30|30|43|61|"Wet"|"128697916"|"78229424"
30|43|61|183|183|183||"128697916"|"78229425"
30|43|61|183|183|183||"128697917"|"78229426"
0|0|0|0|15|30||"128697917"|"78229427"
0|15|30|30|43|61|"Wet"|"128697917"|"78229428"
30|43|61|183|183|183||"128697918"|"78229216"
0|0|0|0|15|30||"128697918"|"78229217"
0|15|30|30|43|61|"Wet"|"128697918"|"78229218"
30|43|61|183|183|183||"128697919"|"78229219"
0|0|0|0|15|30||"128697919"|"78229220"
0|15|30|30|43|61|"Wet"|"128697919"|"78229221"
30|43|61|183|183|183||"128697920"|"78229320"
0|0|0|0|15|30||"128697920"|"78229321"
0|15|30|30|43|61|"Wet"|"128697920"|"78229322"
30|43|61|183|183|183||"128697924"|"78229323"
0|0|0|0|15|30||"128697924"|"78229324"
0|15|30|30|43|61|"Wet"|"128697924"|"78229325"
30|43|61|183|183|183||"128697925"|"78229429"
0|0|0|0|15|30||"128697925"|"78229430"
0|15|30|30|43|61|"Wet"|"128697925"|"78229431"
30|43|61|183|183|183||"128697926"|"78229432"
0|0|0|0|15|30||"128697926"|"78229433"
0|15|30|30|43|61|"Wet"|"128697926"|"78229434"
0|0|0|0|15|30||"128697927"|"78229435"
0|15|30|30|43|61|"Wet"|"128697927"|"78229436"
30|43|61|183|183|183||"128697927"|"78229437"
